,CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,LoyaltyLevel
505,513.0,57,4,10097.0,3,4,4,11,Bronze
506,514.0,324,14,32853.0,4,4,4,12,Bronze
507,515.0,375,3,5701.0,4,4,4,12,Bronze
508,516.0,10,89,212994.0,1,2,1,4,Platinum
509,517.0,3,219,581263.0,1,1,1,3,Platinum
510,518.0,11,110,394009.0,1,1,1,3,Platinum
511,519.0,54,176,425084.0,3,1,1,5,Platinum
512,520.0,74,47,105968.0,3,2,2,7,Gold
513,521.0,10,1,23040.0,1,4,4,9,Silver
514,522.0,18,458,1009377.0,1,1,1,3,Platinum
515,523.0,5,131,337026.0,1,1,1,3,Platinum
516,524.0,65,38,70742.0,3,3,3,9,Silver
517,525.0,2,40,185880.0,1,3,2,6,Gold
518,526.0,119,19,834000.0,3,3,1,7,Gold
519,527.0,23,45,104796.0,2,2,2,6,Gold
520,528.0,35,10,132814.0,2,4,2,8,Gold
521,529.0,12,99,100562.0,1,2,2,5,Platinum
522,530.0,53,71,118006.0,3,2,2,7,Gold
523,531.0,358,11,24175.0,4,4,4,12,Bronze
524,532.0,55,37,82142.0,3,3,3,9,Silver
525,533.0,74,27,128518.0,3,3,2,8,Gold
526,534.0,139,48,109939.0,3,2,2,7,Gold
527,535.0,81,28,108902.0,3,3,2,8,Gold
528,536.0,9,43,88356.0,1,2,2,5,Platinum
529,537.0,276,13,67660.0,4,4,3,11,Bronze
530,538.0,292,33,75834.0,4,3,3,10,Silver
531,539.0,100,18,41435.0,3,3,3,9,Silver
532,540.0,31,35,75897.0,2,3,3,8,Gold
533,541.0,57,171,402445.0,3,1,1,5,Platinum
534,542.0,16,136,247682.0,1,1,1,3,Platinum
535,543.0,67,14,82962.0,3,4,3,10,Silver
536,544.0,15,402,773970.0,1,1,1,3,Platinum
537,545.0,213,18,46836.0,4,3,3,10,Silver
538,546.0,79,76,168041.0,3,2,2,7,Gold
539,547.0,29,8,29432.0,2,4,4,10,Silver
540,548.0,250,8,20052.0,4,4,4,12,Bronze
541,549.0,255,15,35544.0,4,4,4,12,Bronze
542,550.0,73,10,29825.0,3,4,4,11,Bronze
543,551.0,192,11,43666.0,4,4,3,11,Bronze
544,552.0,13,69,134493.0,1,2,2,5,Platinum
545,553.0,374,14,23751.0,4,4,4,12,Bronze
546,554.0,25,48,64095.0,2,2,3,7,Gold
547,555.0,83,15,13569.0,3,4,4,11,Bronze
548,556.0,13,2,48200.0,1,4,3,8,Gold
549,557.0,1,425,681332.0,1,1,1,3,Platinum
550,558.0,194,9,29490.0,4,4,4,12,Bronze
551,559.0,268,7,20586.0,4,4,4,12,Bronze
552,560.0,130,22,111700.0,3,3,2,8,Gold
553,561.0,2,112,106117.0,1,1,2,4,Platinum
554,562.0,4,358,1520127.0,1,1,1,3,Platinum
555,563.0,8,6,25582.0,1,4,4,9,Silver
556,564.0,183,6,12288.0,4,4,4,12,Bronze
557,565.0,12,1028,3822541.0,1,1,1,3,Platinum
558,566.0,129,72,484681.0,3,2,1,6,Gold
559,567.0,6,18,40408.0,1,3,3,7,Gold
560,568.0,158,22,50639.0,4,3,3,10,Silver
561,569.0,5,1818,7480449.0,1,1,1,3,Platinum
562,570.0,10,154,1004918.0,1,1,1,3,Platinum
563,571.0,29,21,56354.0,2,3,3,8,Gold
564,572.0,71,25,59507.0,3,3,3,9,Silver
565,573.0,279,159,982668.0,4,1,1,6,Gold
566,574.0,27,24,285738.0,2,3,1,6,Gold
567,575.0,71,6,16392.0,3,4,4,11,Bronze
568,576.0,33,423,726857.0,2,1,1,4,Platinum
569,577.0,2,572,3679515.0,1,1,1,3,Platinum
570,578.0,108,1,39456.0,3,4,3,10,Silver
571,579.0,239,8,16092.0,4,4,4,12,Bronze
572,580.0,5,304,852787.0,1,1,1,3,Platinum
573,581.0,41,8,29308.0,2,4,4,10,Silver
574,582.0,6,20,136536.0,1,3,2,6,Gold
575,583.0,135,1,9216.0,3,4,4,11,Bronze
576,584.0,47,58,216469.0,2,2,1,5,Platinum
577,585.0,373,10,52288.0,4,4,3,11,Bronze
578,586.0,60,47,104402.0,3,2,2,7,Gold
579,587.0,33,145,168187.0,2,1,2,5,Platinum
580,588.0,1,200,1192888.0,1,1,1,3,Platinum
581,589.0,12,120,313154.0,1,1,1,3,Platinum
582,590.0,140,30,61584.0,3,3,3,9,Silver
583,591.0,24,76,143247.0,2,2,2,6,Gold
584,592.0,20,79,136583.0,2,2,2,6,Gold
585,593.0,246,1,4212.0,4,4,4,12,Bronze
586,594.0,270,50,39881.0,4,2,3,9,Silver
587,595.0,103,55,122263.0,3,2,2,7,Gold
588,596.0,90,235,490319.0,3,1,1,5,Platinum
589,597.0,5,140,318879.0,1,1,1,3,Platinum
590,598.0,78,15,32308.0,3,4,4,11,Bronze
591,599.0,98,2,8280.0,3,4,4,11,Bronze
592,600.0,25,44,135149.0,2,2,2,6,Gold
593,601.0,268,3,9126.0,4,4,4,12,Bronze
594,602.0,275,7,12965.0,4,4,4,12,Bronze
595,603.0,86,98,229623.0,3,2,1,6,Gold
596,605.0,58,127,321521.0,3,1,1,5,Platinum
597,606.0,11,704,481153.0,1,1,1,3,Platinum
598,607.0,24,63,124103.0,2,2,2,6,Gold
599,608.0,19,170,627281.0,1,1,1,3,Platinum
600,609.0,109,46,52298.0,3,2,3,8,Gold
601,610.0,85,135,314859.0,3,1,1,5,Platinum
602,611.0,20,23,41122.0,2,3,3,8,Gold
603,612.0,333,3,12651.0,4,4,4,12,Bronze
604,613.0,46,6,69154.0,2,4,3,9,Silver
605,614.0,27,17,32337.0,2,4,4,10,Silver
606,615.0,12,4,74760.0,1,4,3,8,Gold
607,616.0,30,319,467213.0,2,1,1,4,Platinum
608,617.0,15,86,235562.0,1,2,1,4,Platinum
609,618.0,296,74,147084.0,4,2,2,8,Gold
610,619.0,7,15,69282.0,1,4,3,8,Gold
611,621.0,37,85,122707.0,2,2,2,6,Gold
612,622.0,50,87,252700.0,2,2,1,5,Platinum
613,623.0,95,79,155801.0,3,2,2,7,Gold
614,624.0,9,121,200102.0,1,1,2,4,Platinum
615,625.0,24,4,11140.0,2,4,4,10,Silver
616,626.0,314,8,12868.0,4,4,4,12,Bronze
617,627.0,123,79,254608.0,3,2,1,6,Gold
618,628.0,47,42,170950.0,2,2,2,6,Gold
619,629.0,284,41,52235.0,4,3,3,10,Silver
620,630.0,19,64,123152.0,1,2,2,5,Platinum
621,631.0,38,131,166024.0,2,1,2,5,Platinum
622,632.0,66,13,84480.0,3,4,3,10,Silver
623,633.0,27,32,19853.0,2,3,4,9,Silver
624,634.0,22,46,57669.0,2,2,3,7,Gold
625,635.0,5,43,47669.0,1,2,3,6,Gold
626,636.0,17,313,357322.0,1,1,1,3,Platinum
627,637.0,47,72,74846.0,2,2,3,7,Gold
628,638.0,65,17,32082.0,3,4,4,11,Bronze
629,639.0,27,265,765330.0,2,1,1,4,Platinum
630,640.0,46,11,24002.0,2,4,4,10,Silver
631,641.0,10,94,499138.0,1,2,1,4,Platinum
632,642.0,15,180,245032.0,1,1,1,3,Platinum
633,643.0,271,1,7248.0,4,4,4,12,Bronze
634,644.0,40,79,201292.0,2,2,2,6,Gold
635,645.0,338,37,26919.0,4,3,4,11,Bronze
636,646.0,14,2,12186.0,1,4,4,9,Silver
637,647.0,19,29,61660.0,1,3,3,7,Gold
638,648.0,96,63,126061.0,3,2,2,7,Gold
639,649.0,62,29,14015.0,3,3,4,10,Silver
640,650.0,142,3,8028.0,3,4,4,11,Bronze
641,651.0,13,110,239038.0,1,1,1,3,Platinum
642,652.0,11,226,471808.0,1,1,1,3,Platinum
643,653.0,6,118,1321448.0,1,1,1,3,Platinum
644,654.0,24,46,113940.0,2,2,2,6,Gold
645,655.0,11,57,128322.0,1,2,2,5,Platinum
646,656.0,16,8,34464.0,1,4,4,9,Silver
647,657.0,60,147,159020.0,3,1,2,6,Gold
648,658.0,31,321,789054.0,2,1,1,4,Platinum
649,659.0,94,22,47372.0,3,3,3,9,Silver
650,660.0,11,56,164951.0,1,2,2,5,Platinum
651,661.0,20,142,94774.0,2,1,2,5,Platinum
652,662.0,57,90,228883.0,3,2,1,6,Gold
653,663.0,272,5,46468.0,4,4,3,11,Bronze
654,664.0,132,4,66686.0,3,4,3,10,Silver
655,665.0,129,5,10088.0,3,4,4,11,Bronze
656,666.0,80,21,89601.0,3,3,2,8,Gold
657,667.0,241,65,95565.0,4,2,2,8,Gold
658,668.0,201,5,21256.0,4,4,4,12,Bronze
659,669.0,61,107,286559.0,3,1,1,5,Platinum
660,670.0,4,32,805712.0,1,3,1,5,Platinum
661,671.0,274,16,13306.0,4,4,4,12,Bronze
662,672.0,202,9,31091.0,4,4,4,12,Bronze
663,673.0,84,2,43800.0,3,4,3,10,Silver
664,674.0,226,10,19720.0,4,4,4,12,Bronze
665,675.0,5,611,363417.0,1,1,1,3,Platinum
666,676.0,13,206,167592.0,1,1,2,4,Platinum
667,677.0,76,43,107940.0,3,2,2,7,Gold
668,678.0,213,58,126192.0,4,2,2,8,Gold
669,679.0,26,36,95040.0,2,3,2,7,Gold
670,680.0,22,31,79210.0,2,3,3,8,Gold
671,681.0,262,22,49778.0,4,3,3,10,Silver
672,682.0,97,66,81157.0,3,2,3,8,Gold
673,683.0,114,13,34020.0,3,4,4,11,Bronze
674,684.0,204,58,73521.0,4,2,3,9,Silver
675,685.0,93,27,13856.0,3,3,4,10,Silver
676,686.0,51,16,47933.0,2,4,3,9,Silver
677,687.0,19,141,282471.0,1,1,1,3,Platinum
678,688.0,23,25,68532.0,2,3,3,8,Gold
679,689.0,127,26,58820.0,3,3,3,9,Silver
680,690.0,94,23,102696.0,3,3,2,8,Gold
681,691.0,157,36,189436.0,4,3,2,9,Silver
682,692.0,10,13,50530.0,1,4,3,8,Gold
683,694.0,12,38,84236.0,1,3,3,7,Gold
684,695.0,62,87,35487.0,3,2,4,9,Silver
685,696.0,62,8,64478.0,3,4,3,10,Silver
686,697.0,269,9,106684.0,4,4,2,10,Silver
687,698.0,264,11,25323.0,4,4,4,12,Bronze
688,699.0,2,1673,990656.0,1,1,1,3,Platinum
689,700.0,54,91,290524.0,3,2,1,6,Gold
690,701.0,12,187,615524.0,1,1,1,3,Platinum
691,702.0,3,211,551862.0,1,1,1,3,Platinum
692,703.0,18,439,512966.0,1,1,1,3,Platinum
693,704.0,4,316,716994.0,1,1,1,3,Platinum
694,705.0,372,1,59200.0,4,4,3,11,Bronze
695,706.0,38,96,34150.0,2,2,4,8,Gold
696,707.0,34,15,30719.0,2,4,4,10,Silver
697,708.0,114,16,19557.0,3,4,4,11,Bronze
698,709.0,65,30,66685.0,3,3,3,9,Silver
699,710.0,20,8,33994.0,2,4,4,10,Silver
700,711.0,41,46,79793.0,2,2,3,7,Gold
701,712.0,80,9,16870.0,3,4,4,11,Bronze
702,713.0,123,85,108465.0,3,2,2,7,Gold
703,714.0,19,37,127700.0,1,3,2,6,Gold
704,715.0,60,7,13802.0,3,4,4,11,Bronze
705,716.0,331,13,25128.0,4,4,4,12,Bronze
706,717.0,24,187,375667.0,2,1,1,4,Platinum
707,718.0,156,42,47935.0,4,2,3,9,Silver
708,719.0,39,31,72750.0,2,3,3,8,Gold
709,720.0,190,54,112077.0,4,2,2,8,Gold
710,721.0,362,10,23126.0,4,4,4,12,Bronze
711,722.0,141,5,12246.0,3,4,4,11,Bronze
712,723.0,8,59,256847.0,1,2,1,4,Platinum
713,724.0,3,2,38352.0,1,4,4,9,Silver
714,725.0,270,5,15960.0,4,4,4,12,Bronze
715,726.0,170,20,48101.0,4,3,3,10,Silver
716,727.0,105,80,77434.0,3,2,3,8,Gold
717,728.0,162,1,6745.0,4,4,4,12,Bronze
718,729.0,352,21,41429.0,4,3,3,10,Silver
719,730.0,5,81,261766.0,1,2,1,4,Platinum
720,731.0,130,1,1800.0,3,4,4,11,Bronze
721,732.0,23,54,167779.0,2,2,2,6,Gold
722,733.0,8,107,224304.0,1,1,1,3,Platinum
723,734.0,29,72,138802.0,2,2,2,6,Gold
724,735.0,6,26,75785.0,1,3,3,7,Gold
725,736.0,23,78,199013.0,2,2,2,6,Gold
726,737.0,2,62,109778.0,1,2,2,5,Platinum
727,738.0,38,86,762070.0,2,2,1,5,Platinum
728,739.0,67,124,275939.0,3,1,1,5,Platinum
729,740.0,4,20,79626.0,1,3,3,7,Gold
730,741.0,6,476,1318676.0,1,1,1,3,Platinum
731,742.0,79,106,211099.0,3,1,1,5,Platinum
732,743.0,78,11,80554.0,3,4,3,10,Silver
733,744.0,18,25,24036.0,1,3,4,8,Gold
734,745.0,4,21,86097.0,1,3,3,7,Gold
735,746.0,39,75,937126.0,2,2,1,5,Platinum
736,747.0,83,12,79199.0,3,4,3,10,Silver
737,748.0,39,108,439215.0,2,1,1,4,Platinum
738,749.0,318,17,167132.0,4,4,2,10,Silver
739,750.0,32,17,102983.0,2,4,2,8,Gold
740,751.0,93,53,147831.0,3,2,2,7,Gold
741,752.0,15,21,44904.0,1,3,3,7,Gold
742,753.0,83,268,444059.0,3,1,1,5,Platinum
743,754.0,78,51,109009.0,3,2,2,7,Gold
744,755.0,158,19,58235.0,4,3,3,10,Silver
745,756.0,201,54,102117.0,4,2,2,8,Gold
746,757.0,46,134,1312740.0,2,1,1,4,Platinum
747,758.0,261,42,94336.0,4,2,2,8,Gold
748,759.0,178,19,44053.0,4,3,3,10,Silver
749,760.0,68,119,305114.0,3,1,1,5,Platinum
750,761.0,288,20,46268.0,4,3,3,10,Silver
751,762.0,72,8,43908.0,3,4,3,10,Silver
752,763.0,67,14,30222.0,3,4,4,11,Bronze
753,764.0,11,16,34641.0,1,4,4,9,Silver
754,765.0,17,40,112326.0,1,3,2,6,Gold
755,766.0,67,16,43739.0,3,4,3,10,Silver
756,767.0,61,24,56354.0,3,3,3,9,Silver
757,768.0,72,51,101099.0,3,2,2,7,Gold
758,769.0,123,32,81014.0,3,3,3,9,Silver
759,770.0,81,42,96965.0,3,2,2,7,Gold
760,771.0,258,90,75669.0,4,2,3,9,Silver
761,772.0,269,29,57472.0,4,3,3,10,Silver
762,773.0,64,23,51525.0,3,3,3,9,Silver
763,774.0,10,166,379051.0,1,1,1,3,Platinum
764,775.0,18,60,133168.0,1,2,2,5,Platinum
765,776.0,72,10,17035.0,3,4,4,11,Bronze
766,777.0,34,128,281957.0,2,1,1,4,Platinum
767,778.0,52,1,19584.0,2,4,4,10,Silver
768,779.0,258,29,76299.0,4,3,3,10,Silver
769,780.0,366,14,39044.0,4,4,4,12,Bronze
770,781.0,372,39,92803.0,4,3,2,9,Silver
771,782.0,90,23,46523.0,3,3,3,9,Silver
772,783.0,61,158,422254.0,3,1,1,5,Platinum
773,784.0,89,37,101833.0,3,3,2,8,Gold
774,785.0,100,53,123629.0,3,2,2,7,Gold
775,786.0,27,97,92116.0,2,2,2,6,Gold
776,787.0,32,172,466076.0,2,1,1,4,Platinum
777,788.0,281,15,29465.0,4,4,4,12,Bronze
778,789.0,31,152,532411.0,2,1,1,4,Platinum
779,790.0,330,35,68814.0,4,3,3,10,Silver
780,791.0,132,35,81321.0,3,3,3,9,Silver
781,792.0,12,51,105251.0,1,2,2,5,Platinum
782,793.0,75,13,67356.0,3,4,3,10,Silver
783,794.0,204,1,6044.0,4,4,4,12,Bronze
784,795.0,2,155,370546.0,1,1,1,3,Platinum
785,796.0,186,21,47450.0,4,3,3,10,Silver
786,797.0,31,43,165080.0,2,2,2,6,Gold
787,798.0,73,38,178256.0,3,3,2,8,Gold
788,799.0,193,26,63839.0,4,3,3,10,Silver
789,800.0,128,39,86108.0,3,3,3,9,Silver
790,801.0,18,3,10860.0,1,4,4,9,Silver
791,802.0,6,11,30336.0,1,4,4,9,Silver
792,803.0,78,27,66206.1,3,3,3,9,Silver
793,804.0,3,478,3646310.0,1,1,1,3,Platinum
794,805.0,26,28,122598.0,2,3,2,7,Gold
795,806.0,108,18,24307.0,3,3,4,10,Silver
796,807.0,134,24,229993.0,3,3,1,7,Gold
797,808.0,44,19,76604.0,2,3,3,8,Gold
798,809.0,5,28,71264.0,1,3,3,7,Gold
799,810.0,12,304,805199.0,1,1,1,3,Platinum
800,811.0,65,16,35250.0,3,4,4,11,Bronze
801,812.0,151,8,20468.0,4,4,4,12,Bronze
802,813.0,41,103,245058.0,2,1,1,4,Platinum
803,814.0,65,127,327522.0,3,1,1,5,Platinum
804,815.0,109,78,221325.0,3,2,1,6,Gold
805,816.0,1,157,471749.0,1,1,1,3,Platinum
806,817.0,21,29,97152.0,2,3,2,7,Gold
807,818.0,11,74,29371.0,1,2,4,7,Gold
808,819.0,11,67,175463.0,1,2,2,5,Platinum
809,820.0,19,49,103499.0,1,2,2,5,Platinum
810,821.0,68,46,160208.0,3,2,2,7,Gold
811,822.0,76,10,69336.0,3,4,3,10,Silver
812,823.0,6,101,497434.0,1,1,1,3,Platinum
813,824.0,3,12,23428.0,1,4,4,9,Silver
814,825.0,16,167,407797.0,1,1,1,3,Platinum
815,826.0,256,54,38559.0,4,2,4,10,Silver
816,827.0,92,13,38360.0,3,4,4,11,Bronze
817,828.0,24,59,143297.0,2,2,2,6,Gold
818,829.0,17,195,435968.0,1,1,1,3,Platinum
819,830.0,24,19,38759.0,2,3,4,9,Silver
820,831.0,29,71,289773.0,2,2,1,5,Platinum
821,832.0,27,443,415431.0,2,1,1,4,Platinum
822,833.0,269,2,59093.0,4,4,3,11,Bronze
823,834.0,166,17,42714.0,4,4,3,11,Bronze
824,835.0,25,46,123974.0,2,2,2,6,Gold
825,836.0,19,63,215050.0,1,2,1,4,Platinum
826,837.0,8,382,1242864.0,1,1,1,3,Platinum
827,838.0,30,17,33275.0,2,4,4,10,Silver
828,839.0,39,27,202618.0,2,3,2,7,Gold
829,840.0,254,9,17798.0,4,4,4,12,Bronze
830,841.0,59,41,85845.0,3,3,3,9,Silver
831,842.0,185,17,46026.0,4,4,3,11,Bronze
832,843.0,11,99,139254.0,1,2,2,5,Platinum
833,844.0,3,302,700143.0,1,1,1,3,Platinum
834,845.0,101,10,20740.0,3,4,4,11,Bronze
835,846.0,4,260,333016.0,1,1,1,3,Platinum
836,847.0,62,21,59258.0,3,3,3,9,Silver
837,848.0,237,64,30069.0,4,2,4,10,Silver
838,849.0,195,86,195048.0,4,2,2,8,Gold
839,850.0,179,58,143976.0,4,2,2,8,Gold
840,851.0,40,79,195017.0,2,2,2,6,Gold
841,852.0,204,15,34265.0,4,4,4,12,Bronze
842,853.0,46,109,243268.0,2,1,1,4,Platinum
843,854.0,233,11,25433.0,4,4,4,12,Bronze
844,855.0,66,10,22148.0,3,4,4,11,Bronze
845,856.0,242,8,34390.0,4,4,4,12,Bronze
846,857.0,234,23,58653.0,4,3,3,10,Silver
847,858.0,79,69,142258.0,3,2,2,7,Gold
848,859.0,59,34,76621.0,3,3,3,9,Silver
849,860.0,18,422,1127314.0,1,1,1,3,Platinum
850,861.0,106,14,65704.0,3,4,3,10,Silver
851,862.0,52,86,168444.0,2,2,2,6,Gold
852,863.0,137,50,146716.0,3,2,2,7,Gold
853,864.0,278,6,67141.0,4,4,3,11,Bronze
854,865.0,312,18,39471.0,4,3,3,10,Silver
855,866.0,10,48,246492.0,1,2,1,4,Platinum
856,867.0,11,35,83831.0,1,3,3,7,Gold
857,868.0,283,19,44256.0,4,3,3,10,Silver
858,869.0,19,42,183846.0,1,2,2,5,Platinum
859,870.0,24,65,146478.0,2,2,2,6,Gold
860,871.0,289,52,163803.0,4,2,2,8,Gold
861,872.0,18,18,42180.0,1,3,3,7,Gold
862,873.0,72,17,32445.0,3,4,4,11,Bronze
863,874.0,65,22,38053.0,3,3,4,10,Silver
864,875.0,73,211,487340.0,3,1,1,5,Platinum
865,876.0,318,26,62509.0,4,3,3,10,Silver
866,877.0,4,162,332019.0,1,1,1,3,Platinum
867,878.0,245,12,12483.0,4,4,4,12,Bronze
868,879.0,9,43,151305.0,1,2,2,5,Platinum
869,880.0,2,115,251893.0,1,1,1,3,Platinum
870,881.0,261,15,30664.0,4,4,4,12,Bronze
871,882.0,127,10,26526.0,3,4,4,11,Bronze
872,883.0,75,4,18004.0,3,4,4,11,Bronze
873,884.0,73,59,119435.0,3,2,2,7,Gold
874,885.0,23,44,193809.0,2,2,2,6,Gold
875,886.0,60,141,281865.0,3,1,1,5,Platinum
876,887.0,86,38,87576.0,3,3,2,8,Gold
877,888.0,81,8,13722.0,3,4,4,11,Bronze
878,889.0,59,87,368454.0,3,2,1,6,Gold
879,890.0,2,435,148043.0,1,1,2,4,Platinum
880,891.0,31,5,14824.0,2,4,4,10,Silver
881,892.0,34,172,474106.0,2,1,1,4,Platinum
882,893.0,41,27,84999.0,2,3,3,8,Gold
883,894.0,15,6,77516.0,1,4,3,8,Gold
884,895.0,34,223,319498.0,2,1,1,4,Platinum
885,896.0,81,15,34896.0,3,4,4,11,Bronze
886,897.0,207,22,56756.0,4,3,3,10,Silver
887,898.0,34,66,27056.0,2,2,4,8,Gold
888,899.0,183,76,37277.0,4,2,4,10,Silver
889,900.0,3,296,729626.0,1,1,1,3,Platinum
890,901.0,3,179,447227.0,1,1,1,3,Platinum
891,902.0,44,25,136670.0,2,3,2,7,Gold
892,903.0,86,37,77980.0,3,3,3,9,Silver
893,904.0,40,87,35986.0,2,2,4,8,Gold
894,905.0,13,98,80303.0,1,2,3,6,Gold
895,906.0,97,124,92920.0,3,1,2,6,Gold
896,907.0,28,51,112564.0,2,2,2,6,Gold
897,908.0,320,4,9795.0,4,4,4,12,Bronze
898,909.0,67,109,444235.0,3,1,1,5,Platinum
899,910.0,74,136,557387.0,3,1,1,5,Platinum
900,911.0,29,34,87105.0,2,3,2,7,Gold
901,912.0,6,175,80312.0,1,1,3,5,Platinum
902,913.0,8,33,20514.0,1,3,4,8,Gold
903,914.0,216,14,20097.0,4,4,4,12,Bronze
904,915.0,82,82,223467.0,3,2,1,6,Gold
905,916.0,85,49,88330.0,3,2,2,7,Gold
906,917.0,355,82,154749.0,4,2,2,8,Gold
907,918.0,20,38,31788.0,2,3,4,9,Silver
908,919.0,41,176,114732.0,2,1,2,5,Platinum
909,920.0,174,44,23149.0,4,2,4,10,Silver
910,921.0,18,84,44882.0,1,2,3,6,Gold
911,922.0,245,27,32256.0,4,3,4,11,Bronze
912,923.0,13,341,301260.0,1,1,1,3,Platinum
913,924.0,206,33,166045.0,4,3,2,9,Silver
914,925.0,52,26,37730.0,2,3,4,9,Silver
915,926.0,25,46,100339.0,2,2,2,6,Gold
916,927.0,12,126,818591.0,1,1,1,3,Platinum
917,928.0,26,83,207364.0,2,2,2,6,Gold
918,929.0,15,23,55581.0,1,3,3,7,Gold
919,930.0,311,10,12830.0,4,4,4,12,Bronze
920,931.0,156,53,118173.0,4,2,2,8,Gold
921,932.0,307,24,16574.0,4,3,4,11,Bronze
922,933.0,64,8,85048.0,3,4,3,10,Silver
923,934.0,16,174,373642.0,1,1,1,3,Platinum
924,935.0,15,21,42546.0,1,3,3,7,Gold
925,936.0,12,87,287765.0,1,2,1,4,Platinum
926,937.0,65,58,137007.0,3,2,2,7,Gold
927,938.0,43,16,28848.0,2,4,4,10,Silver
928,939.0,109,128,249424.0,3,1,1,5,Platinum
929,940.0,53,26,55811.0,3,3,3,9,Silver
930,941.0,6,166,89523.0,1,1,2,4,Platinum
931,942.0,48,40,21692.0,2,3,4,9,Silver
932,943.0,4,247,685595.0,1,1,1,3,Platinum
933,944.0,313,19,36152.0,4,3,4,11,Bronze
934,945.0,46,99,98032.0,2,2,2,6,Gold
935,946.0,65,23,54495.0,3,3,3,9,Silver
936,947.0,27,27,24371.0,2,3,4,9,Silver
937,948.0,30,43,39255.0,2,2,4,8,Gold
938,949.0,41,98,80295.0,2,2,3,7,Gold
939,950.0,13,226,138266.0,1,1,2,4,Platinum
940,951.0,90,74,158796.0,3,2,2,7,Gold
941,952.0,25,201,185589.0,2,1,2,5,Platinum
942,953.0,319,23,50906.0,4,3,3,10,Silver
943,954.0,41,44,69579.0,2,2,3,7,Gold
944,955.0,175,13,31318.0,4,4,4,12,Bronze
945,956.0,117,19,39003.0,3,3,4,10,Silver
946,957.0,31,81,86193.0,2,2,2,6,Gold
947,958.0,253,19,36916.0,4,3,4,11,Bronze
948,959.0,60,92,228164.0,3,2,1,6,Gold
949,960.0,29,59,982153.0,2,2,1,5,Platinum
950,961.0,6,71,277643.0,1,2,1,4,Platinum
951,962.0,102,10,242100.0,3,4,1,8,Gold
952,963.0,25,146,260435.0,2,1,1,4,Platinum
953,964.0,34,188,196569.0,2,1,2,5,Platinum
954,965.0,68,62,140524.0,3,2,2,7,Gold
955,966.0,37,63,125880.0,2,2,2,6,Gold
956,967.0,53,100,101468.0,3,2,2,7,Gold
957,968.0,17,8,18081.0,1,4,4,9,Silver
958,969.0,75,40,144944.0,3,3,2,8,Gold
959,970.0,216,66,44292.0,4,2,3,9,Silver
960,971.0,33,28,64182.0,2,3,3,8,Gold
961,972.0,18,146,362366.0,1,1,1,3,Platinum
962,973.0,121,5,35050.0,3,4,4,11,Bronze
963,974.0,11,79,217747.0,1,2,1,4,Platinum
964,975.0,257,23,41181.0,4,3,3,10,Silver
965,976.0,17,96,224510.0,1,2,1,4,Platinum
966,977.0,42,6,10773.0,2,4,4,10,Silver
967,978.0,46,63,137507.0,2,2,2,6,Gold
968,979.0,44,166,380221.0,2,1,1,4,Platinum
969,980.0,115,56,125963.0,3,2,2,7,Gold
970,981.0,165,49,64870.0,4,2,3,9,Silver
971,982.0,12,16,45773.0,1,4,3,8,Gold
972,983.0,10,108,317383.0,1,1,1,3,Platinum
973,984.0,206,104,208096.0,4,1,2,7,Gold
974,985.0,86,53,115390.0,3,2,2,7,Gold
975,986.0,180,13,23450.0,4,4,4,12,Bronze
976,987.0,61,12,10361.0,3,4,4,11,Bronze
977,988.0,150,87,38604.0,4,2,4,10,Silver
978,989.0,3,470,833904.0,1,1,1,3,Platinum
979,990.0,51,9,32918.0,2,4,4,10,Silver
980,991.0,76,25,49196.0,3,3,3,9,Silver
981,992.0,303,6,22267.0,4,4,4,12,Bronze
982,993.0,19,65,46210.0,1,2,3,6,Gold
983,994.0,152,25,64644.0,4,3,3,10,Silver
984,995.0,152,16,68568.0,4,4,3,11,Bronze
985,996.0,2,195,476752.0,1,1,1,3,Platinum
986,997.0,18,57,102345.0,1,2,2,5,Platinum
987,998.0,191,3,6302.0,4,4,4,12,Bronze
988,999.0,286,30,8985.0,4,3,4,11,Bronze
989,1000.0,4,37,263771.0,1,3,1,5,Platinum
990,1001.0,183,8,10575.0,4,4,4,12,Bronze
991,1002.0,64,6,111008.0,3,4,2,9,Silver
992,1003.0,61,9,19737.0,3,4,4,11,Bronze
993,1004.0,25,53,210525.0,2,2,2,6,Gold
994,1006.0,5,566,9375795.0,1,1,1,3,Platinum
995,1007.0,32,90,329089.0,2,2,1,5,Platinum
996,1008.0,39,12,23415.0,2,4,4,10,Silver
997,1009.0,156,14,32972.0,4,4,4,12,Bronze
998,1010.0,27,197,343530.0,2,1,1,4,Platinum
999,1011.0,326,1,10050.0,4,4,4,12,Bronze
1000,1012.0,7,134,302460.0,1,1,1,3,Platinum
1001,1013.0,8,28,91646.0,1,3,2,6,Gold
1002,1014.0,303,20,44267.0,4,3,3,10,Silver
1003,1015.0,268,48,98208.0,4,2,2,8,Gold
1004,1016.0,272,50,46103.0,4,2,3,9,Silver
1005,1017.0,4,336,802348.0,1,1,1,3,Platinum
1006,1018.0,35,8,25044.0,2,4,4,10,Silver
1007,1019.0,220,13,31803.0,4,4,4,12,Bronze
1008,1020.0,247,10,42674.0,4,4,3,11,Bronze
1009,1021.0,282,105,138027.0,4,1,2,7,Gold
1010,1022.0,270,21,18037.0,4,3,4,11,Bronze
